study,site,sample_year,sample_month,latitude,longitude,sample_unit_size_sq_m,sasdate,max_depth,mean_depth,min_depth,biomass_kg_wet_per_sq_m,stipe_density_num_per_sq_m,individual_density_num_per_sq_m,percent_cover,has_bm,has_sd,has_id,has_pc,use_which,focalKelp,focalUnit,geometry,ecoregion,province,realm,focal_std_by_ecoregion,focal_std_by_province,focal_std_by_realm,focal_std_by_all,ln_focal_std_by_ecoregion,ln_focal_std_by_province,ln_focal_std_by_realm,ln_focal_std_by_all,date,month,year,year_f,year_c,trajectory,n_per_trajectory
dmr_rasher_steneck,10_2_211,2012,5,43.93324,-69.2937,1,2012-05-04,10,10,10,NA,NA,NA,13,54,0,0,2952,4,13,percent_cover,"c(-69.2937, 43.93324)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.11822660098522168,0.11330908119650622,0.11330908119650622,0.11330908119650622,-2.053956260035313,-2.0930612202951964,-2.0930612202951964,-2.0930612202951964,2012-05-04,5,2012,2012,1.44705641864266,dmr_rasher_steneck 10_2_211,3
dmr_rasher_steneck,10_2_211,2016,5,43.934,-69.3008,1,2016-05-13,10,10,10,NA,NA,NA,22.5,54,0,0,2952,4,22.5,percent_cover,"c(-69.3008, 43.934)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2046229632436529,0.19611187130164537,0.19611187130164537,0.19611187130164537,-1.5388724496469035,-1.579336193027661,-1.579336193027661,-1.579336193027661,2016-05-13,5,2016,2016,5.44705641864266,dmr_rasher_steneck 10_2_211,3
dmr_rasher_steneck,10_2_232,2012,6,44.57796,-67.4977,1,2012-06-20,10,10,10,NA,NA,NA,24.5,54,0,0,2952,4,24.5,percent_cover,"c(-67.4977, 44.57796)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.22281167108753316,0.21354403763956942,0.21354403763956942,0.21354403763956942,-1.4575254308439844,-1.4981468479189841,-1.4981468479189841,-1.4981468479189841,2012-06-20,6,2012,2012,1.44705641864266,dmr_rasher_steneck 10_2_232,3
dmr_rasher_steneck,10_2_232,2016,6,44.5772,-67.502,1,2016-06-05,10,10,10,NA,NA,NA,26.5,54,0,0,2952,4,26.5,percent_cover,"c(-67.502, 44.5772)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.24100037893141343,0.23097620397749344,0.23097620397749344,0.23097620397749344,-1.3823008301645867,-1.4230570890490666,-1.4230570890490666,-1.4230570890490666,2016-06-05,6,2016,2016,5.44705641864266,dmr_rasher_steneck 10_2_232,3
dmr_rasher_steneck,10_2_232,2017,6,44.5777,-67.4972,1,2017-06-15,10,10,10,NA,NA,NA,29.5,54,0,0,2952,4,29.5,percent_cover,"c(-67.4972, 44.5777)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2682834406972338,0.2571244534843795,0.2571244534843795,0.2571244534843795,-1.2791151138474837,-1.3200406112620748,-1.3200406112620748,-1.3200406112620748,2017-06-15,6,2017,2017,6.44705641864266,dmr_rasher_steneck 10_2_232,3
dmr_rasher_steneck,10_2_27,2001,7,44.16329,-68.49663,1,2001-07-03,10,10,10,NA,NA,NA,36,54,0,0,2952,4,36,percent_cover,"c(-68.49663, 44.16329)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.32739674118984463,0.3137789940826326,0.3137789940826326,0.3137789940826326,-1.0864957675125135,-1.1276941129663867,-1.1276941129663867,-1.1276941129663867,2001-07-03,7,2001,2001,-9.55294358135734,dmr_rasher_steneck 10_2_27,3
dmr_rasher_steneck,10_2_27,2003,6,44.16321,-68.49657,1,2003-06-09,10,10,10,NA,NA,NA,36.5,54,0,0,2952,4,36.5,percent_cover,"c(-68.49657, 44.16321)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3319439181508147,0.3181370356671136,0.3181370356671136,0.3181370356671136,-1.0731085373812141,-1.1143239661806021,-1.1143239661806021,-1.1143239661806021,2003-06-09,6,2003,2003,-7.55294358135734,dmr_rasher_steneck 10_2_27,3
dmr_rasher_steneck,10_2_27,2014,5,44.1667,-68.494,1,2014-05-26,10,10,10,NA,NA,NA,6,54,0,0,2952,4,6,percent_cover,"c(-68.494, 44.1667)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.054566123531640774,0.052296499013772105,0.052296499013772105,0.052296499013772105,-2.740065409276176,-2.775850050373346,-2.775850050373346,-2.775850050373346,2014-05-26,5,2014,2014,3.44705641864266,dmr_rasher_steneck 10_2_27,3
dmr_rasher_steneck,10_2_35,2001,7,44.46287,-68.17277,1,2001-07-13,10,10,10,NA,NA,NA,0,54,0,0,2952,4,0,percent_cover,"c(-68.17277, 44.46287)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0,0,0,0,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091,2001-07-13,7,2001,2001,-9.55294358135734,dmr_rasher_steneck 10_2_35,3
dmr_rasher_steneck,10_2_35,2007,6,44.4626,-68.1609,1,2007-06-08,10,10,10,NA,NA,NA,19,54,0,0,2952,4,19,percent_cover,"c(-68.1609, 44.4626)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.17279272451686245,0.16560558021027832,0.16560558021027832,0.16560558021027832,-1.69940242099012,-1.739514820323169,-1.739514820323169,-1.739514820323169,2007-06-08,6,2007,2007,-3.55294358135734,dmr_rasher_steneck 10_2_35,3
dmr_rasher_steneck,10_2_35,2017,5,44.4623,-68.1669,1,2017-05-12,10,10,10,NA,NA,NA,64,54,0,0,2952,4,64,percent_cover,"c(-68.1669, 44.4623)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5820386510041683,0.5578293228135691,0.5578293228135691,0.5578293228135691,-0.5241833573709637,-0.5659343934208318,-0.5659343934208318,-0.5659343934208318,2017-05-12,5,2017,2017,6.44705641864266,dmr_rasher_steneck 10_2_35,3
dmr_rasher_steneck,10_2_43,2002,5,43.820496,-69.61182,1,2002-05-21,10,10,10,NA,NA,NA,2.2,54,0,0,2952,4,2.2,percent_cover,"c(-69.61182, 43.820496)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.020007578628268286,0.019175382971716438,0.019175382971716438,0.019175382971716438,-3.5063053082810027,-3.5344299741873106,-3.5344299741873106,-3.5344299741873106,2002-05-21,5,2002,2002,-8.55294358135734,dmr_rasher_steneck 10_2_43,3
dmr_rasher_steneck,10_2_43,2006,5,43.8287,-69.6167,1,2006-05-13,10,10,10,NA,NA,NA,33,54,0,0,2952,4,33,percent_cover,"c(-69.6167, 43.8287)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3001136794240243,0.28763074457574656,0.28763074457574656,0.28763074457574656,-1.1708163409043912,-1.2119016729728989,-1.2119016729728989,-1.2119016729728989,2006-05-13,5,2006,2006,-4.55294358135734,dmr_rasher_steneck 10_2_43,3
dmr_rasher_steneck,10_2_43,2013,5,43.82211,-69.6188,1,2013-05-02,10,10,10,NA,NA,NA,16.5,54,0,0,2952,4,16.5,percent_cover,"c(-69.6188, 43.82211)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15005683971201214,0.14381537228787328,0.14381537228787328,0.14381537228787328,-1.8322262786339358,-1.8720022770491143,-1.8720022770491143,-1.8720022770491143,2013-05-02,5,2013,2013,2.44705641864266,dmr_rasher_steneck 10_2_43,3
dmr_rasher_steneck,10_2_45,2002,5,43.862259,-69.529659,1,2002-05-21,10,10,10,NA,NA,NA,0,54,0,0,2952,4,0,percent_cover,"c(-69.529659, 43.862259)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0,0,0,0,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091,2002-05-21,5,2002,2002,-8.55294358135734,dmr_rasher_steneck 10_2_45,3
dmr_rasher_steneck,10_2_45,2005,5,43.8698,-69.5336,1,2005-05-18,10,10,10,NA,NA,NA,38,54,0,0,2952,4,38,percent_cover,"c(-69.5336, 43.8698)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3455854490337249,0.33121116042055665,0.33121116042055665,0.33121116042055665,-1.0339896956573262,-1.0752537545778729,-1.0752537545778729,-1.0752537545778729,2005-05-18,5,2005,2005,-5.55294358135734,dmr_rasher_steneck 10_2_45,3
dmr_rasher_steneck,10_2_45,2009,5,43.86489,-69.53466,1,2009-05-11,10,10,10,NA,NA,NA,21.5,54,0,0,2952,4,21.5,percent_cover,"c(-69.53466, 43.86489)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1955286093217128,0.18739578813268337,0.18739578813268337,0.18739578813268337,-1.5821700366252651,-1.6225444889242502,-1.6225444889242502,-1.6225444889242502,2009-05-11,5,2009,2009,-1.55294358135734,dmr_rasher_steneck 10_2_45,3
dmr_rasher_steneck,10_2_60,2002,6,44.495928,-67.763393,1,2002-06-25,10,10,10,NA,NA,NA,0,54,0,0,2952,4,0,percent_cover,"c(-67.763393, 44.495928)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0,0,0,0,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091,2002-06-25,6,2002,2002,-8.55294358135734,dmr_rasher_steneck 10_2_60,3
dmr_rasher_steneck,10_2_60,2003,6,44.49585,-67.75206,1,2003-06-23,10,10,10,NA,NA,NA,0.5,54,0,0,2952,4,0.5,percent_cover,"c(-67.75206, 44.49585)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.004547176960970065,0.004358041584481009,0.004358041584481009,0.004358041584481009,-4.230358327490618,-4.243445104573438,-4.243445104573438,-4.243445104573438,2003-06-23,6,2003,2003,-7.55294358135734,dmr_rasher_steneck 10_2_60,3
dmr_rasher_steneck,10_2_60,2006,6,44.4994,-67.7582,1,2006-06-29,10,10,10,NA,NA,NA,6,54,0,0,2952,4,6,percent_cover,"c(-67.7582, 44.4994)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.054566123531640774,0.052296499013772105,0.052296499013772105,0.052296499013772105,-2.740065409276176,-2.775850050373346,-2.775850050373346,-2.775850050373346,2006-06-29,6,2006,2006,-4.55294358135734,dmr_rasher_steneck 10_2_60,3
dmr_rasher_steneck,10_2_61,2002,6,44.486357,-67.676289,1,2002-06-25,10,10,10,NA,NA,NA,76,54,0,0,2952,4,76,percent_cover,"c(-67.676289, 44.486357)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6911708980674498,0.6624223208411133,0.6624223208411133,0.6624223208411133,-0.3550036298376193,-0.3968686822206648,-0.3968686822206648,-0.3968686822206648,2002-06-25,6,2002,2002,-8.55294358135734,dmr_rasher_steneck 10_2_61,3
dmr_rasher_steneck,10_2_61,2007,6,44.4862,-67.6638,1,2007-06-18,10,10,10,NA,NA,NA,21.5,54,0,0,2952,4,21.5,percent_cover,"c(-67.6638, 44.4862)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1955286093217128,0.18739578813268337,0.18739578813268337,0.18739578813268337,-1.5821700366252651,-1.6225444889242502,-1.6225444889242502,-1.6225444889242502,2007-06-18,6,2007,2007,-3.55294358135734,dmr_rasher_steneck 10_2_61,3
dmr_rasher_steneck,10_2_61,2016,6,44.489000000000004,-67.6705,1,2016-06-04,10,10,10,NA,NA,NA,11.25,54,0,0,2952,4,11.25,percent_cover,"c(-67.6705, 44.489)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10231148162182645,0.09805593565082268,0.09805593565082268,0.09805593565082268,-2.186479181842171,-2.2251062632407805,-2.2251062632407805,-2.2251062632407805,2016-06-04,6,2016,2016,5.44705641864266,dmr_rasher_steneck 10_2_61,3
dmr_rasher_steneck,10_2_62,2002,6,44.519897,-67.531109,1,2002-06-26,10,10,10,NA,NA,NA,37,54,0,0,2952,4,37,percent_cover,"c(-67.531109, 44.519897)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.33649109511178477,0.32249507725159465,0.32249507725159465,0.32249507725159465,-1.0598981602155064,-1.1011302242541892,-1.1011302242541892,-1.1011302242541892,2002-06-26,6,2002,2002,-8.55294358135734,dmr_rasher_steneck 10_2_62,3
dmr_rasher_steneck,10_2_62,2004,6,44.5155,-67.5307,1,2004-06-24,10,10,10,NA,NA,NA,41,54,0,0,2952,4,41,percent_cover,"c(-67.5307, 44.5155)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3728685107995453,0.3573594099274427,0.3573594099274427,0.3573594099274427,-0.9600636625864861,-1.0014145915437973,-1.0014145915437973,-1.0014145915437973,2004-06-24,6,2004,2004,-6.55294358135734,dmr_rasher_steneck 10_2_62,3
dmr_rasher_steneck,10_2_62,2014,6,44.5199,-67.5311,1,2014-06-10,10,10,10,NA,NA,NA,14.5,54,0,0,2952,4,14.5,percent_cover,"c(-67.5311, 44.5199)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13186813186813187,0.12638320594994926,0.12638320594994926,0.12638320594994926,-1.9528573016582988,-1.9922866646871962,-1.9922866646871962,-1.9922866646871962,2014-06-10,6,2014,2014,3.44705641864266,dmr_rasher_steneck 10_2_62,3
dmr_rasher_steneck,10_2_67,2003,6,44.16448,-69.05934,1,2003-06-02,10,10,10,NA,NA,NA,11.5,54,0,0,2952,4,11.5,percent_cover,"c(-69.05934, 44.16448)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10458507010231148,0.1002349564430632,0.1002349564430632,0.1002349564430632,-2.166437761527799,-2.2051412234612866,-2.2051412234612866,-2.2051412234612866,2003-06-02,6,2003,2003,-7.55294358135734,dmr_rasher_steneck 10_2_67,4
dmr_rasher_steneck,10_2_67,2012,5,44.17202,-69.0609,1,2012-05-09,10,10,10,NA,NA,NA,0,54,0,0,2952,4,0,percent_cover,"c(-69.0609, 44.17202)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0,0,0,0,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091,2012-05-09,5,2012,2012,1.44705641864266,dmr_rasher_steneck 10_2_67,4
dmr_rasher_steneck,10_2_67,2016,5,44.1719,-69.0611,1,2016-05-18,10,10,10,NA,NA,NA,3.5,54,0,0,2952,4,3.5,percent_cover,"c(-69.0611, 44.1719)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.03183023872679045,0.030506291091367058,0.030506291091367058,0.030506291091367058,-3.1741357864730637,-3.2062979813436567,-3.2062979813436567,-3.2062979813436567,2016-05-18,5,2016,2016,5.44705641864266,dmr_rasher_steneck 10_2_67,4
dmr_rasher_steneck,10_2_67,2017,5,44.1722,-69.057,1,2017-05-09,10,10,10,NA,NA,NA,33,54,0,0,2952,4,33,percent_cover,"c(-69.057, 44.1722)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3001136794240243,0.28763074457574656,0.28763074457574656,0.28763074457574656,-1.1708163409043912,-1.2119016729728989,-1.2119016729728989,-1.2119016729728989,2017-05-09,5,2017,2017,6.44705641864266,dmr_rasher_steneck 10_2_67,4
dmr_rasher_steneck,10_2_80,2004,6,44.1457,-68.578,1,2004-06-04,10,10,10,NA,NA,NA,23.5,54,0,0,2952,4,23.5,percent_cover,"c(-68.578, 44.1457)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.21371731716559303,0.2048279544706074,0.2048279544706074,0.2048279544706074,-1.4973720010298819,-1.53791778295943,-1.53791778295943,-1.53791778295943,2004-06-04,6,2004,2004,-6.55294358135734,dmr_rasher_steneck 10_2_80,3
dmr_rasher_steneck,10_2_80,2011,5,44.14128,-68.58426,1,2011-05-31,10,10,10,NA,NA,NA,5.5,54,0,0,2952,4,5.5,percent_cover,"c(-68.58426, 44.14128)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.050018946570670714,0.04793845742929109,0.04793845742929109,0.04793845742929109,-2.813094990428995,-2.848373910583695,-2.848373910583695,-2.848373910583695,2011-05-31,5,2011,2011,0.44705641864266,dmr_rasher_steneck 10_2_80,3
dmr_rasher_steneck,10_2_80,2014,5,44.1491,-68.5842,1,2014-05-13,10,10,10,NA,NA,NA,34.5,54,0,0,2952,4,34.5,percent_cover,"c(-68.5842, 44.1491)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3137552103069345,0.3007048693291896,0.3007048693291896,0.3007048693291896,-1.1277675724857374,-1.168911790581096,-1.168911790581096,-1.168911790581096,2014-05-13,5,2014,2014,3.44705641864266,dmr_rasher_steneck 10_2_80,3
dmr_rasher_steneck,10_2_87,2004,6,44.5296,-67.5366,1,2004-06-24,10,10,10,NA,NA,NA,13.5,54,0,0,2952,4,13.5,percent_cover,"c(-67.5366, 44.5296)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12277377794619175,0.11766712278098723,0.11766712278098723,0.11766712278098723,-2.0191085166611127,-2.0583290057789547,-2.0583290057789547,-2.0583290057789547,2004-06-24,6,2004,2004,-6.55294358135734,dmr_rasher_steneck 10_2_87,4
dmr_rasher_steneck,10_2_87,2006,6,44.5328,-67.5302,1,2006-06-30,10,10,10,NA,NA,NA,8.5,54,0,0,2952,4,8.5,percent_cover,"c(-67.5302, 44.5328)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.0773020083364911,0.07408670693617714,0.07408670693617714,0.07408670693617714,-2.4383818114012934,-2.475906787086488,-2.475906787086488,-2.475906787086488,2006-06-30,6,2006,2006,-4.55294358135734,dmr_rasher_steneck 10_2_87,4
dmr_rasher_steneck,10_2_87,2011,6,44.53276,-67.53652,1,2011-06-09,10,10,10,NA,NA,NA,15,54,0,0,2952,4,15,percent_cover,"c(-67.53652, 44.53276)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13641530882910194,0.13074124753443025,0.13074124753443025,0.13074124753443025,-1.921308114417036,-1.9608321983759414,-1.9608321983759414,-1.9608321983759414,2011-06-09,6,2011,2011,0.44705641864266,dmr_rasher_steneck 10_2_87,4
dmr_rasher_steneck,10_2_87,2014,6,44.5328,-67.5365,1,2014-06-10,10,10,10,NA,NA,NA,6.5,54,0,0,2952,4,6.5,percent_cover,"c(-67.5365, 44.5328)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.05911330049261084,0.05665454059825311,0.05665454059825311,0.05665454059825311,-2.6720080849274175,-2.7082321086725925,-2.7082321086725925,-2.7082321086725925,2014-06-10,6,2014,2014,3.44705641864266,dmr_rasher_steneck 10_2_87,4
dmr_rasher_steneck,10_2_9,2001,6,43.82462,-69.63938,1,2001-06-05,10,10,10,NA,NA,NA,1.5,54,0,0,2952,4,1.5,percent_cover,"c(-69.63938, 43.82462)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.013641530882910194,0.013074124753443026,0.013074124753443026,0.013074124753443026,-3.744750330380629,-3.7690434298242796,-3.7690434298242796,-3.7690434298242796,2001-06-05,6,2001,2001,-9.55294358135734,dmr_rasher_steneck 10_2_9,3
dmr_rasher_steneck,10_2_9,2008,5,43.82497,-69.64226,1,2008-05-07,10,10,10,NA,NA,NA,59,54,0,0,2952,4,59,percent_cover,"c(-69.64226, 43.82497)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5365668813944676,0.514248906968759,0.514248906968759,0.514248906968759,-0.6040985975278775,-0.6457886941450394,-0.6457886941450394,-0.6457886941450394,2008-05-07,5,2008,2008,-2.55294358135734,dmr_rasher_steneck 10_2_9,3
dmr_rasher_steneck,10_2_9,2012,5,43.82947,-69.6401,1,2012-05-03,10,10,10,NA,NA,NA,40.5,54,0,0,2952,4,40.5,percent_cover,"c(-69.6401, 43.82947)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.36832133383857524,0.3530013683429617,0.3530013683429617,0.3530013683429617,-0.9720113549639625,-1.0133486751845515,-1.0133486751845515,-1.0133486751845515,2012-05-03,5,2012,2012,1.44705641864266,dmr_rasher_steneck 10_2_9,3
dmr_rasher_steneck,10_2_99,2005,6,44.565,-67.5275,1,2005-06-21,10,10,10,NA,NA,NA,71.5,54,0,0,2952,4,71.5,percent_cover,"c(-67.5275, 44.565)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6502463054187192,0.6231999465807843,0.6231999465807843,0.6231999465807843,-0.41514232355138203,-0.45696903533917443,-0.45696903533917443,-0.45696903533917443,2005-06-21,6,2005,2005,-5.55294358135734,dmr_rasher_steneck 10_2_99,4
dmr_rasher_steneck,10_2_99,2009,6,44.55907,-67.52656,1,2009-06-10,10,10,10,NA,NA,NA,49.5,54,0,0,2952,4,49.5,percent_cover,"c(-67.52656, 44.55907)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4501705191360364,0.43144611686361983,0.43144611686361983,0.43144611686361983,-0.7761581644149664,-0.8176993119953088,-0.8176993119953088,-0.8176993119953088,2009-06-10,6,2009,2009,-1.55294358135734,dmr_rasher_steneck 10_2_99,4
dmr_rasher_steneck,10_2_99,2012,6,44.56232,-67.5291,1,2012-06-12,10,10,10,NA,NA,NA,17,54,0,0,2952,4,17,percent_cover,"c(-67.5291, 44.56232)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1546040166729822,0.14817341387235428,0.14817341387235428,0.14817341387235428,-1.8042125884063953,-1.8440632916754311,-1.8440632916754311,-1.8440632916754311,2012-06-12,6,2012,2012,1.44705641864266,dmr_rasher_steneck 10_2_99,4
dmr_rasher_steneck,10_2_99,2017,6,44.5624,-67.529,1,2017-06-15,10,10,10,NA,NA,NA,35.5,54,0,0,2952,4,35.5,percent_cover,"c(-67.529, 44.5624)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.32284956422887456,0.3094209524981516,0.3094209524981516,0.3094209524981516,-1.1000646501480147,-1.1412454457968906,-1.1412454457968906,-1.1412454457968906,2017-06-15,6,2017,2017,6.44705641864266,dmr_rasher_steneck 10_2_99,4
dmr_rasher_steneck,10_3_10,2001,7,44.13106,-68.40311,1,2001-07-05,10,10,10,NA,NA,NA,23,54,0,0,2952,4,23,percent_cover,"c(-68.40311, 44.13106)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.20917014020462296,0.2004699128861264,0.2004699128861264,0.2004699128861264,-1.5179069548815325,-1.5584125677327605,-1.5584125677327605,-1.5584125677327605,2001-07-05,7,2001,2001,-9.55294358135734,dmr_rasher_steneck 10_3_10,3
dmr_rasher_steneck,10_3_10,2004,6,44.1355,-68.4031,1,2004-06-08,10,10,10,NA,NA,NA,32.5,54,0,0,2952,4,32.5,percent_cover,"c(-68.4031, 44.1355)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2955665024630542,0.28327270299126556,0.28327270299126556,0.28327270299126556,-1.185587840056761,-1.2266523758901735,-1.2266523758901735,-1.2266523758901735,2004-06-08,6,2004,2004,-6.55294358135734,dmr_rasher_steneck 10_3_10,3
dmr_rasher_steneck,10_3_10,2013,5,44.13053,-68.4135,1,2013-05-15,10,10,10,NA,NA,NA,41,54,0,0,2952,4,41,percent_cover,"c(-68.4135, 44.13053)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3728685107995453,0.3573594099274427,0.3573594099274427,0.3573594099274427,-0.9600636625864861,-1.0014145915437973,-1.0014145915437973,-1.0014145915437973,2013-05-15,5,2013,2013,2.44705641864266,dmr_rasher_steneck 10_3_10,3
dmr_rasher_steneck,10_3_102,2005,6,44.6005,-67.4467,1,2005-06-22,10,10,10,NA,NA,NA,38,54,0,0,2952,4,38,percent_cover,"c(-67.4467, 44.6005)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3455854490337249,0.33121116042055665,0.33121116042055665,0.33121116042055665,-1.0339896956573262,-1.0752537545778729,-1.0752537545778729,-1.0752537545778729,2005-06-22,6,2005,2005,-5.55294358135734,dmr_rasher_steneck 10_3_102,4
