X,study_ID,Study,Site,Latitude,Longitude,max_Depth,mean_Depth,min_Depth,trajectory_ID,sample_size,sample_unit_size_sq_m,year,period,rawDate,sasDate,biomass_KG_wet_per_sq_m,Stipe_Density_num_per_sq_m,individual_per_sq_m,percent_cover,biomass_KG_wet_per_sq_m_STD,Stipe_Density_num_per_sq_m_STD,individual_per_sq_m_STD,percent_cover_STD,focalKelp,focalKelp_STD,focalUnit,elapsed,ROC,len,ECOREGION,PROVINCE,REALM,StudySite,Date,DaysSince1900,YearsSince1900,Decade,stdByECOREGION,stdByECOREGIONZ,ln_stdByECOREGION,stdByREALM,stdByREALMZ,ln_stdByREALM,stdByPROVINCE,stdByPROVINCEZ,ln_stdByPROVINCE,realLatByRealm,num_years,ProvinceSite,EcoregionSite,julian,meanjul,SiteN,StudyN,ProvinceN,EcoregionN
8696,28,steneck_gom,Mount Desert Island - great duck,44.1466667,-68.251667,10,10,10,8,30,1,2000,4,14823,2000-08-01,NA,NA,NA,15.56667,NA,NA,NA,23.7874,15.566666667,23.78739645,1,366,2.712163777,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - great duck-28-8,20000801,36737,100.580424366872,2000,0.266383259091545,0.893549015661563,-1.26055841511201,0.0576543209888889,0.336874628237359,-2.79102931454378,0.203930131008734,0.777009791251875,-1.52771707043154,2.8436467,4,Cold Temperate Northwest Atlantic:Mount Desert Island - great duck,Gulf of Maine/Bay of Fundy:Mount Desert Island - great duck,11170,10804.4,827,61,5,10
8697,28,steneck_gom,Mount Desert Island - great duck,44.1466667,-68.251667,10,10,10,8,30,1,2001,5,15188,2001-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,-9999,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - great duck-28-8,20010801,37102,101.579739904175,2000,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.8436467,4,Cold Temperate Northwest Atlantic:Mount Desert Island - great duck,Gulf of Maine/Bay of Fundy:Mount Desert Island - great duck,11535,10804.4,827,61,5,10
8698,28,steneck_gom,Mount Desert Island - little duck,44.1733333,-68.248333,10,10,10,9,30,1,1997,1,13727,1997-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,NA,NA,4,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - little duck-28-9,19970801,35641,97.5797399041752,1990,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.87031330000001,3,Cold Temperate Northwest Atlantic:Mount Desert Island - little duck,Gulf of Maine/Bay of Fundy:Mount Desert Island - little duck,10074,10621.75,828,61,5,10
8699,28,steneck_gom,Mount Desert Island - little duck,44.1733333,-68.248333,10,10,10,9,26,1,1998,2,14092,1998-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,NA,4,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - little duck-28-9,19980801,36006,98.5790554414784,1990,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.87031330000001,3,Cold Temperate Northwest Atlantic:Mount Desert Island - little duck,Gulf of Maine/Bay of Fundy:Mount Desert Island - little duck,10439,10621.75,828,61,5,10
8700,28,steneck_gom,Mount Desert Island - little duck,44.1733333,-68.248333,10,10,10,9,29,1,1999,3,14457,1999-08-01,NA,NA,NA,1.586207,NA,NA,NA,4.960683,1.5862068966,4.9606828546,1,365,9999,4,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - little duck-28-9,19990801,36371,99.5783709787817,1990,0.0271438305803477,0.0910505531731582,-3.1177587759981,0.00587484035777778,0.0343267360977441,-4.64822967542987,0.0207800030122271,0.0791754789882051,-3.38491743131763,2.87031330000001,3,Cold Temperate Northwest Atlantic:Mount Desert Island - little duck,Gulf of Maine/Bay of Fundy:Mount Desert Island - little duck,10804,10621.75,828,61,5,10
8701,28,steneck_gom,Mount Desert Island - little duck,44.1733333,-68.248333,10,10,10,9,30,1,2000,4,14823,2000-08-01,NA,NA,NA,1.033333,NA,NA,NA,1.865907,1.0333333333,1.8659070704,1,366,-0.427677556,4,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - little duck-28-9,20000801,36737,100.580424366872,2000,0.0176828287610165,0.0593148168822736,-3.35827457707184,0.0038271604937037,0.022362127355027,-4.88874547650361,0.0135371179034935,0.0515788084100971,-3.62543323239137,2.87031330000001,3,Cold Temperate Northwest Atlantic:Mount Desert Island - little duck,Gulf of Maine/Bay of Fundy:Mount Desert Island - little duck,11170,10621.75,828,61,5,10
8702,28,steneck_gom,Mount Desert Island - long island,44.1033333,-68.343333,10,10,10,10,34,1,1997,1,13727,1997-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,NA,NA,4,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - long island-28-10,19970801,35641,97.5797399041752,1990,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.80031330000001,3,Cold Temperate Northwest Atlantic:Mount Desert Island - long island,Gulf of Maine/Bay of Fundy:Mount Desert Island - long island,10074,10621.75,829,61,5,10
8703,28,steneck_gom,Mount Desert Island - long island,44.1033333,-68.343333,10,10,10,10,26,1,1998,2,14092,1998-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,NA,4,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - long island-28-10,19980801,36006,98.5790554414784,1990,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.80031330000001,3,Cold Temperate Northwest Atlantic:Mount Desert Island - long island,Gulf of Maine/Bay of Fundy:Mount Desert Island - long island,10439,10621.75,829,61,5,10
8704,28,steneck_gom,Mount Desert Island - long island,44.1033333,-68.343333,10,10,10,10,29,1,1999,3,14457,1999-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,NA,4,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - long island-28-10,19990801,36371,99.5783709787817,1990,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.80031330000001,3,Cold Temperate Northwest Atlantic:Mount Desert Island - long island,Gulf of Maine/Bay of Fundy:Mount Desert Island - long island,10804,10621.75,829,61,5,10
8705,28,steneck_gom,Mount Desert Island - long island,44.1033333,-68.343333,10,10,10,10,30,1,2000,4,14823,2000-08-01,NA,NA,NA,0.1,NA,NA,NA,0.547723,0.1,0.5477225575,1,366,9999,4,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Mount Desert Island - long island-28-10,20000801,36737,100.580424366872,2000,0.0017112414930568,0.00574014356943744,-3.97264087976228,3.7037037037037e-4,0.00216407684087888,-5.50311177919405,0.00131004366812227,0.00499149758823493,-4.23979953508181,2.80031330000001,3,Cold Temperate Northwest Atlantic:Mount Desert Island - long island,Gulf of Maine/Bay of Fundy:Mount Desert Island - long island,11170,10621.75,829,61,5,10
8706,28,steneck_gom,Pemaquid - damariscove,43.76666,-69.6022,10,10,10,11,22,1,1998,1,14092,1998-08-01,NA,NA,NA,5.85875,NA,NA,NA,15.25301,5.8587500403,15.253010117,1,NA,NA,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - damariscove-28-11,19980801,36006,98.5790554414784,1990,0.100257361664095,0.336300663687694,-2.14242584429985,0.0216990742233333,0.126787852787114,-3.67289674373162,0.0767521839340611,0.292439366962287,-2.40958449961938,2.46364000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - damariscove,Gulf of Maine/Bay of Fundy:Pemaquid - damariscove,10439,11169.6,830,61,5,10
8707,28,steneck_gom,Pemaquid - damariscove,43.76666,-69.6022,10,10,10,11,30,1,1999,2,14457,1999-08-01,NA,NA,NA,22.06667,NA,NA,NA,26.45482,22.066666667,26.454819434,1,365,1.3270402067,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - damariscove-28-11,19990801,36371,99.5783709787817,1990,0.377613956140237,1.266658347675,-0.92956248559664,0.081728395062963,0.477539622894486,-2.46003338502841,0.289082969436681,1.10145713448715,-1.19672114091617,2.46364000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - damariscove,Gulf of Maine/Bay of Fundy:Pemaquid - damariscove,10804,11169.6,830,61,5,10
8708,28,steneck_gom,Pemaquid - damariscove,43.76666,-69.6022,10,10,10,11,29,1,2000,3,14823,2000-08-01,NA,NA,NA,3.793103,NA,NA,NA,6.656787,3.7931034483,6.6567866033,1,366,-1.75727527,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - damariscove-28-11,20000801,36737,100.580424366872,2000,0.0649091600818777,0.217729583669702,-2.50077295641735,0.01404853129,0.0820856732752383,-4.03124385584912,0.0496913115497817,0.18933266714115,-2.76793161173688,2.46364000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - damariscove,Gulf of Maine/Bay of Fundy:Pemaquid - damariscove,11170,11169.6,830,61,5,10
8709,28,steneck_gom,Pemaquid - damariscove,43.76666,-69.6022,10,10,10,11,30,1,2001,4,15188,2001-08-01,NA,NA,NA,5.066667,NA,NA,NA,7.104798,5.0666666667,7.1047984433,1,365,0.2896968901,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - damariscove-28-11,20010801,37102,101.579739904175,2000,0.0867029023154481,0.290833940853411,-2.26514175414647,0.0187654320988889,0.109646559938584,-3.79561265357824,0.0663755458519651,0.252902544472233,-2.532300409466,2.46364000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - damariscove,Gulf of Maine/Bay of Fundy:Pemaquid - damariscove,11535,11169.6,830,61,5,10
8710,28,steneck_gom,Pemaquid - damariscove,43.76666,-69.6022,10,10,10,11,30,1,2002,5,15553,2002-08-01,NA,NA,NA,2.433333,NA,NA,NA,6.688556,2.4333333333,6.6885560182,1,365,-0.733923423,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - damariscove-28-11,20020801,37467,102.579055441478,2000,0.0416402096638116,0.139676826854398,-2.83441945300883,0.00901234567888889,0.0526592031273313,-4.3648903524406,0.0318777292572052,0.121459774645386,-3.10157810832836,2.46364000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - damariscove,Gulf of Maine/Bay of Fundy:Pemaquid - damariscove,11900,11169.6,830,61,5,10
8711,28,steneck_gom,Pemaquid - fisherman's,43.7933,-69.60166,10,10,10,12,28,1,1998,1,14092,1998-08-01,NA,NA,NA,28.66332,NA,NA,NA,25.26521,28.663323305,25.265207953,1,NA,NA,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - fisherman's-28-12,19980801,36006,98.5790554414784,1990,0.490498681684178,1.64531590947902,-0.678039682437694,0.106160456685185,0.620296341469743,-2.20851058186946,0.375502052030568,1.43072909147705,-0.945198337757219,2.49028000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - fisherman's,Gulf of Maine/Bay of Fundy:Pemaquid - fisherman's,10439,11169.6,831,61,5,10
8712,28,steneck_gom,Pemaquid - fisherman's,43.7933,-69.60166,10,10,10,12,31,1,1999,2,14457,1999-08-01,NA,NA,NA,18.96774,NA,NA,NA,22.22384,18.967741935,22.223836859,1,365,-0.413161422,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - fisherman's-28-12,19990801,36371,99.5783709787817,1990,0.324583870287654,1.08877561894939,-1.07383299139139,0.0702508960555556,0.410476510453006,-2.60430389082316,0.24848570220524,0.94677438122815,-1.34099164671091,2.49028000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - fisherman's,Gulf of Maine/Bay of Fundy:Pemaquid - fisherman's,10804,11169.6,831,61,5,10
8713,28,steneck_gom,Pemaquid - fisherman's,43.7933,-69.60166,10,10,10,12,30,1,2000,3,14823,2000-08-01,NA,NA,NA,18.4,NA,NA,NA,19.58641,18.4,19.586413306,1,366,-0.030326806,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - fisherman's-28-12,20000801,36737,100.580424366872,2000,0.31486843472245,1.05618641677649,-1.10267799349732,0.0681481481481481,0.398190138721713,-2.63314889292909,0.241048034934498,0.918435556235226,-1.36983664881685,2.49028000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - fisherman's,Gulf of Maine/Bay of Fundy:Pemaquid - fisherman's,11170,11169.6,831,61,5,10
8714,28,steneck_gom,Pemaquid - fisherman's,43.7933,-69.60166,10,10,10,12,30,1,2001,4,15188,2001-08-01,NA,NA,NA,12.5,NA,NA,NA,17.9458,12.5,17.945799624,1,365,-0.38688683,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - fisherman's-28-12,20010801,37102,101.579739904175,2000,0.213905186632099,0.717517946179681,-1.46526137412222,0.0462962962962963,0.270509605109859,-2.99573227355399,0.163755458515284,0.623937198529366,-1.73242002944175,2.49028000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - fisherman's,Gulf of Maine/Bay of Fundy:Pemaquid - fisherman's,11535,11169.6,831,61,5,10
8715,28,steneck_gom,Pemaquid - fisherman's,43.7933,-69.60166,10,10,10,12,30,1,2002,5,15553,2002-08-01,NA,NA,NA,19.9,NA,NA,NA,19.40023,19.9,19.400231069,1,365,0.4653095745,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - fisherman's-28-12,20020801,37467,102.579055441478,2000,0.340537057118302,1.14228857031805,-1.02820190059584,0.0737037037037037,0.430651291334896,-2.55867280002761,0.260698689956332,0.99330802005875,-1.29536055591536,2.49028000000001,4,Cold Temperate Northwest Atlantic:Pemaquid - fisherman's,Gulf of Maine/Bay of Fundy:Pemaquid - fisherman's,11900,11169.6,831,61,5,10
8716,28,steneck_gom,Pemaquid - kresge,43.83361,-69.5166,10,10,10,13,30,1,1998,1,14092,1998-08-01,NA,NA,NA,3.466667,NA,NA,NA,18.98772,3.4666666667,18.987715327,1,NA,NA,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - kresge-28-13,19980801,36006,98.5790554414784,1990,0.0593230384265393,0.198991643742411,-2.57130864127039,0.012839506172963,0.0750213304845224,-4.10177954070216,0.0454148471620087,0.173038583060475,-2.83846729658991,2.53059,5,Cold Temperate Northwest Atlantic:Pemaquid - kresge,Gulf of Maine/Bay of Fundy:Pemaquid - kresge,10439,11352.1666666667,832,61,5,10
8717,28,steneck_gom,Pemaquid - kresge,43.83361,-69.5166,10,10,10,13,69,1,1999,2,14457,1999-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,-9999,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - kresge-28-13,19990801,36371,99.5783709787817,1990,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.53059,5,Cold Temperate Northwest Atlantic:Pemaquid - kresge,Gulf of Maine/Bay of Fundy:Pemaquid - kresge,10804,11352.1666666667,832,61,5,10
8718,28,steneck_gom,Pemaquid - kresge,43.83361,-69.5166,10,10,10,13,32,1,2000,3,14823,2000-08-01,NA,NA,NA,0.09375,NA,NA,NA,0.53033,0.09375,0.5303300859,1,366,9999,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - kresge-28-13,20000801,36737,100.580424366872,2000,0.00160428889974075,0.0053813845963476,-3.97833890087692,3.47222222222222e-4,0.00202882203832395,-5.50880980030869,0.00122816593886463,0.00467952898897024,-4.24549755619644,2.53059,5,Cold Temperate Northwest Atlantic:Pemaquid - kresge,Gulf of Maine/Bay of Fundy:Pemaquid - kresge,11170,11352.1666666667,832,61,5,10
8719,28,steneck_gom,Pemaquid - kresge,43.83361,-69.5166,10,10,10,13,30,1,2001,4,15188,2001-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,-9999,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - kresge-28-13,20010801,37102,101.579739904175,2000,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.53059,5,Cold Temperate Northwest Atlantic:Pemaquid - kresge,Gulf of Maine/Bay of Fundy:Pemaquid - kresge,11535,11352.1666666667,832,61,5,10
8720,28,steneck_gom,Pemaquid - kresge,43.83361,-69.5166,10,10,10,13,30,1,2002,5,15553,2002-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,NA,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - kresge-28-13,20020801,37467,102.579055441478,2000,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.53059,5,Cold Temperate Northwest Atlantic:Pemaquid - kresge,Gulf of Maine/Bay of Fundy:Pemaquid - kresge,11900,11352.1666666667,832,61,5,10
8721,28,steneck_gom,Pemaquid - kresge,43.83361,-69.5166,10,10,10,13,27,1,2003,6,15918,2003-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,NA,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - kresge-28-13,20030801,37832,103.578370978782,2000,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.53059,5,Cold Temperate Northwest Atlantic:Pemaquid - kresge,Gulf of Maine/Bay of Fundy:Pemaquid - kresge,12265,11352.1666666667,832,61,5,10
8722,28,steneck_gom,Pemaquid - thrumcap,43.8166,-69.5516,10,10,10,14,25,1,1998,1,14092,1998-08-01,NA,NA,NA,3.622691,NA,NA,NA,16.77573,3.6226911971,16.775734667,1,NA,NA,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - thrumcap-28-14,19980801,36006,98.5790554414784,1990,0.0619929949300911,0.207947675790912,-2.53697401387136,0.0134173748040741,0.0783978212129988,-4.06744491330313,0.0474588366432314,0.180826543732445,-2.80413266919088,2.51358,5,Cold Temperate Northwest Atlantic:Pemaquid - thrumcap,Gulf of Maine/Bay of Fundy:Pemaquid - thrumcap,10439,11352.1666666667,833,61,5,10
8723,28,steneck_gom,Pemaquid - thrumcap,43.8166,-69.5516,10,10,10,14,61,1,1999,2,14457,1999-08-01,NA,NA,NA,0,NA,NA,NA,0,0,0,1,365,-9999,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - thrumcap-28-14,19990801,36371,99.5783709787817,1990,0,0,-4.0679510595666,0,0,-5.59842195899838,0,0,-4.33510971488613,2.51358,5,Cold Temperate Northwest Atlantic:Pemaquid - thrumcap,Gulf of Maine/Bay of Fundy:Pemaquid - thrumcap,10804,11352.1666666667,833,61,5,10
8724,28,steneck_gom,Pemaquid - thrumcap,43.8166,-69.5516,10,10,10,14,24,1,2000,3,14823,2000-08-01,NA,NA,NA,0.25,NA,NA,NA,0.607919,0.25,0.6079187589,1,366,9999,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - thrumcap-28-14,20000801,36737,100.580424366872,2000,0.00427810373264199,0.0143503589235936,-3.8448075082524,9.25925925925926e-4,0.00541019210219719,-5.37527840768417,0.00327510917030568,0.0124787439705873,-4.11196616357192,2.51358,5,Cold Temperate Northwest Atlantic:Pemaquid - thrumcap,Gulf of Maine/Bay of Fundy:Pemaquid - thrumcap,11170,11352.1666666667,833,61,5,10
8725,28,steneck_gom,Pemaquid - thrumcap,43.8166,-69.5516,10,10,10,14,31,1,2001,4,15188,2001-08-01,NA,NA,NA,10.77419,NA,NA,NA,13.07341,10.774193548,13.073407302,1,365,3.7660258538,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - thrumcap-28-14,20010801,37102,101.579739904175,2000,0.184372470535624,0.618454178104266,-1.60204091050214,0.0399044205481481,0.233161827363734,-3.13251180993391,0.141146640366812,0.537793611100183,-1.86919956582166,2.51358,5,Cold Temperate Northwest Atlantic:Pemaquid - thrumcap,Gulf of Maine/Bay of Fundy:Pemaquid - thrumcap,11535,11352.1666666667,833,61,5,10
8726,28,steneck_gom,Pemaquid - thrumcap,43.8166,-69.5516,10,10,10,14,30,1,2002,5,15553,2002-08-01,NA,NA,NA,8.633333,NA,NA,NA,12.25444,8.6333333333,12.254438558,1,365,-0.221674837,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - thrumcap-28-14,20020801,37467,102.579055441478,2000,0.147737182233333,0.495565728159519,-1.80272175311979,0.0319753086418519,0.186831967261822,-3.33319265255156,0.113100436680786,0.430932625115951,-2.06988040843931,2.51358,5,Cold Temperate Northwest Atlantic:Pemaquid - thrumcap,Gulf of Maine/Bay of Fundy:Pemaquid - thrumcap,11900,11352.1666666667,833,61,5,10
8727,28,steneck_gom,Pemaquid - thrumcap,43.8166,-69.5516,10,10,10,14,23,1,2003,6,15918,2003-08-01,NA,NA,NA,3.782609,NA,NA,NA,4.689994,3.7826086957,4.6899943956,1,365,-0.825781994,6,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-Pemaquid - thrumcap-28-14,20030801,37832,103.578370978782,2000,0.0647295695207929,0.217127169803205,-2.50296490969334,0.0140096618359259,0.0818585587647142,-4.03343580912511,0.0495538257078603,0.18880882181823,-2.77012356501286,2.51358,5,Cold Temperate Northwest Atlantic:Pemaquid - thrumcap,Gulf of Maine/Bay of Fundy:Pemaquid - thrumcap,12265,11352.1666666667,833,61,5,10
8728,28,steneck_gom,York - york a,43.112,-70.736,10,10,10,15,36,1,1996,1,13362,1996-08-01,NA,NA,NA,41.63889,NA,NA,NA,30.4848,41.638888889,30.484799751,1,NA,NA,8,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-York - york a-28-15,19960801,35276,96.580424366872,1990,0.712541943916384,2.39013200294714,-0.315184337998812,0.154218106996296,0.901097551246136,-1.84565523743058,0.545487627366812,2.07840413466226,-0.582342993318336,1.80898000000001,7,Cold Temperate Northwest Atlantic:York - york a,Gulf of Maine/Bay of Fundy:York - york a,9709,10987,834,61,5,10
8729,28,steneck_gom,York - york a,43.112,-70.736,10,10,10,15,28,1,1997,2,13727,1997-08-01,NA,NA,NA,57.10714,NA,NA,NA,30.14206,57.107142857,30.142057839,1,365,0.3161110092,8,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,steneck_gom-York - york a-28-15,19970801,35641,97.5797399041752,1990,0.977241124068204,3.27803198839554,-0.00566246252522975,0.211507936507407,1.23584245305595,-1.536133361957,0.748128509043668,2.85050165841703,-0.272821117844755,1.80898000000001,7,Cold Temperate Northwest Atlantic:York - york a,Gulf of Maine/Bay of Fundy:York - york a,10074,10987,834,61,5,10
